row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr
5491,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.496,0.07,0.128,0.05,0.489,0.214,0.197,0.011,0.015,0.957,0.008,0.004,0.09959758551307847,0.4225352112676056,0.3279678068410463,0.1498993963782696,11.0,10.0,0.285,0.233,0.092,0.06,0.234,0.213,12.0,,29.53,2160.0,1510.0,b
5492,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Recreation,0.527,0.063,0.218,0.096,0.505,0.227,0.164,0.336,0.01,0.555,0.021,0.079,0.17421953675730106,0.1943605236656596,0.3051359516616314,0.32628398791540786,11.0,8.0,0.23,0.086,0.075,0.058,0.235,0.142,8.0,0.9299999999999999,10.82,1350.0,1159.0,b
5493,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.389,0.088,0.169,0.039,0.509,0.207,0.214,0.011,0.009,0.958,0.004,0.01,0.16901408450704228,0.3480885311871227,0.36619718309859156,0.11670020120724346,8.0,17.0,0.312,,0.109,0.102,,0.277,14.0,,43.73,1420.0,1419.0,b
5501,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Recreation,0.502,0.06,0.149,0.039,0.497,0.178,0.164,0.018,0.013,0.933,0.014,0.004,0.05135951661631419,0.33131923464249746,0.32326283987915405,0.2940584088620342,9.0,10.0,0.29,0.2,0.109,0.072,0.18,0.159,10.0,,8.4,1250.0,869.0,a
5503,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.337,0.086,0.284,0.094,0.489,0.232,0.159,0.033,0.26,0.691,0.0,0.014,0.15019762845849802,0.4357707509881423,0.30632411067193677,0.10770750988142293,11.0,10.0,0.305,,0.115,0.162,,0.255,12.0,,16.3,4710.0,2400.0,a
5505,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Federal/State government-dependent,0.471,0.068,0.164,0.077,0.517,0.185,0.174,0.006,0.003,0.965,0.0,0.017,0.11133400200601806,0.4704112337011033,0.21163490471414245,0.20661985957873621,10.0,11.0,0.324,0.177,0.108,0.074,0.121,0.256,14.0,,22.3,2580.0,2000.0,b
5510,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.514,0.029,0.121,0.048,0.506,0.193,0.115,0.039,0.125,0.716,0.001,0.087,0.05331991951710261,0.15392354124748492,0.2635814889336016,0.5291750503018109,10.0,6.0,0.232,0.121,0.079,0.076,0.154,0.176,13.0,1.2000000000000002,6.36,659.0,590.0,a
5511,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.478,0.068,0.226,0.086,0.513,0.237,0.134,0.012,0.243,0.735,0.0,0.012,0.13869346733668342,0.37788944723618084,0.28944723618090445,0.19396984924623115,10.0,8.0,0.314,0.237,0.128,0.118,,0.302,13.0,,24.59,9620.0,5699.0,b
5512,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.393,0.136,0.277,0.077,0.528,0.255,0.153,0.017,0.588,0.395,0.0,0.004,0.2212212212212212,0.3303303303303303,0.2752752752752753,0.17317317317317313,10.0,13.0,0.396,0.256,0.157,0.125,0.051,0.385,12.0,,23.45,6909.0,2270.0,b
5514,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Mining-dependent,0.375,0.087,0.278,0.16,0.498,0.332,0.116,0.056,0.001,0.437,0.496,0.006,0.16551040634291378,0.31615460852329036,0.33102081268582756,0.18731417244796827,16.0,9.0,0.28,0.099,0.1,0.053,0.069,0.297,9.0,,39.49,1169.0,1850.0,b
5515,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.416,0.086,0.202,0.051,0.497,0.195,0.179,0.02,0.306,0.65,0.007,0.002,0.2591093117408907,0.37955465587044535,0.2834008097165992,0.07793522267206478,9.0,11.0,0.336,0.289,0.15,0.111,,0.308,13.0,,32.6,,,b
5519,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.469,0.05,0.213,0.088,0.507,0.275,0.111,0.048,0.223,0.692,0.004,0.013,0.11301715438950556,0.3047426841574168,0.3642785065590313,0.21796165489404645,12.0,7.0,0.325,0.233,0.109,0.079,0.119,0.293,13.0,4.04,21.71,2869.0,3899.0,b
5520,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.554,0.049,0.199,0.076,0.506,0.252,0.18,0.037,0.015,0.844,0.082,0.01,0.06504065040650407,0.4024390243902439,0.3384146341463415,0.19410569105691058,14.0,14.0,0.341,0.202,0.114,0.061,0.097,0.315,8.0,,26.98,3330.0,999.0,b
5521,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.444,0.047,0.267,0.071,0.497,0.204,0.172,0.057,0.06,0.824,0.013,0.041,0.20958083832335328,0.2954091816367265,0.31836327345309384,0.17664670658682632,10.0,12.0,0.323,0.242,0.118,0.089,0.075,0.291,13.0,3.0999999999999996,15.76,2419.0,1770.0,a
5522,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.465,0.081,0.185,0.044,0.508,0.21,0.202,0.015,0.002,0.958,0.008,0.015,0.1002004008016032,0.3316633266533066,0.40280561122244485,0.1653306613226453,10.0,12.0,0.324,0.225,0.122,0.091,0.203,0.211,11.0,,15.11,1480.0,1269.0,b
5524,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.546,0.036,0.237,0.1,0.518,0.236,0.205,0.01,0.0,0.973,0.005,0.006,0.10721442885771543,0.42985971943887774,0.27354709418837675,0.18937875751503006,15.0,12.0,0.313,0.197,0.117,0.053,,0.264,9.0,,22.22,1689.0,2249.0,a
5525,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.51,0.042,0.114,0.051,0.489,0.248,0.155,0.033,0.008,0.945,0.013,0.001,0.05778648383937317,0.3232125367286974,0.37120470127326155,0.247796278158668,11.0,9.0,0.325,0.19,0.096,0.058,0.185,0.261,9.0,,19.26,3160.0,3140.0,a
5528,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.459,0.078,0.203,0.059,0.509,0.243,0.12,0.223,0.096,0.48,0.019,0.149,0.13253012048192772,0.2248995983935743,0.35240963855421686,0.2901606425702811,13.0,7.0,0.277,0.14,0.086,0.076,0.175,0.19,9.0,5.98,9.39,1419.0,1299.0,b
5529,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.454,0.058,0.148,0.04,0.511,0.217,0.156,0.085,0.177,0.709,0.01,0.015,0.1144278606965174,0.34129353233830845,0.33930348258706466,0.2049751243781094,11.0,11.0,0.384,0.192,0.114,0.101,0.209,0.264,12.0,11.4,11.42,1569.0,1170.0,a
5535,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Recreation,0.425,0.062,0.302,0.113,0.455,0.179,0.191,0.046,0.046,0.894,0.005,0.009,0.21272365805168986,0.30019880715705766,0.30218687872763417,0.1848906560636183,8.0,10.0,0.292,0.242,0.097,0.08,,0.249,13.0,,11.14,6700.0,3510.0,b
5536,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.499,0.04,0.204,0.094,0.483,0.206,0.101,0.085,0.038,0.799,0.002,0.057,0.09792284866468842,0.2601384767556874,0.287833827893175,0.354104846686449,12.0,6.0,0.274,0.151,0.096,0.072,0.176,0.253,13.0,2.07,7.029999999999999,2490.0,1499.0,b
5537,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Recreation,0.444,0.073,0.307,0.111,0.516,0.196,0.199,0.067,0.135,0.775,0.003,0.008,0.11111111111111112,0.32626262626262625,0.33636363636363636,0.22626262626262628,10.0,11.0,0.279,0.236,0.112,0.103,0.175,0.225,12.0,6.9,20.17,2489.0,1620.0,a
5541,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.452,0.079,0.252,0.056,0.495,0.209,0.199,0.008,0.0,0.982,0.008,0.003,0.17802644964394712,0.48321464903357075,0.2329603255340794,0.10579857578840286,11.0,15.0,0.337,0.319,0.129,0.073,,0.34,13.0,,24.62,10069.0,3409.0,a
5542,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.481,0.046,0.405,0.222,0.509,0.295,0.149,0.544,0.037,0.405,0.029,0.002,0.344689378757515,0.3036072144288577,0.23547094188376752,0.11623246492985972,16.0,12.0,0.306,,0.114,0.074,,0.295,9.0,,,,1549.0,b
5545,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.571,0.046,0.19,0.135,0.463,0.179,0.146,0.053,0.009,0.917,0.015,0.013,0.03703703703703704,0.2582582582582583,0.4134134134134134,0.29129129129129133,6.0,5.0,0.183,0.166,0.051,0.107,0.221,0.181,12.0,,20.11,8060.0,5360.0,b
5547,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.545,0.051,0.13,0.033,0.52,0.222,0.174,0.008,0.016,0.961,0.012,0.003,0.07775590551181102,0.36515748031496065,0.3218503937007874,0.23523622047244094,9.0,10.0,0.315,,0.099,0.053,,0.282,12.0,,19.11,6300.0,4240.0,a
5548,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Recreation,0.46,0.063,0.194,0.082,0.532,0.15,0.355,0.02,0.291,0.683,0.007,0.01,0.09557344064386318,0.33802816901408456,0.2907444668008048,0.2756539235412475,8.0,18.0,0.296,,0.137,0.117,0.188,0.289,12.0,,24.03,11139.0,1600.0,a
5552,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.571,0.045,0.16,0.064,0.508,0.214,0.142,0.265,0.03,0.411,0.012,0.256,0.11391129032258066,0.16633064516129034,0.2691532258064516,0.45060483870967744,12.0,6.0,0.2,0.11,0.073,0.069,0.193,0.152,8.0,3.71,4.41,1069.0,1030.0,b
5553,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.332,0.068,0.291,0.104,0.41,0.194,0.122,0.037,0.609,0.33,0.008,0.004,0.27510040160642574,0.3885542168674699,0.2429718875502008,0.09337349397590361,8.0,7.0,0.328,,0.118,0.125,,0.282,12.0,,,3259.0,3249.0,a
5554,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.289,0.125,0.288,0.066,0.537,0.276,0.136,0.026,0.739,0.216,0.0,0.0,0.3706640237859267,0.2784935579781963,0.23191278493557982,0.11892963330029734,13.0,13.0,0.419,0.191,0.168,0.149,,0.378,12.0,23.7,44.05,,2289.0,a
5557,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.376,0.064,0.331,0.143,0.512,0.257,0.123,0.19,0.102,0.675,0.004,0.006,0.24724724724724725,0.3743743743743744,0.2862862862862863,0.09209209209209208,14.0,10.0,0.321,0.322,0.103,0.09,,0.262,9.0,4.4,32.06,4519.0,3640.0,a
5559,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.354,0.051,0.211,0.056,0.338,0.16,0.12,0.023,0.458,0.525,0.002,0.0,0.21695257315842584,0.3390514631685167,0.22906155398587286,0.21493440968718466,8.0,7.0,0.365,,0.134,0.095,,0.281,11.0,,14.64,3080.0,1710.0,a
5561,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.366,0.076,0.255,0.097,0.387,0.151,0.151,0.254,0.449,0.276,0.007,0.006,0.39658634538152615,0.35542168674698793,0.14457831325301204,0.10341365461847389,8.0,9.0,0.329,,0.129,0.131,,0.286,13.0,,,,1200.0,a
5573,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.56,0.037,0.219,0.099,0.505,0.242,0.237,0.023,0.007,0.88,0.093,0.0,0.09063136456211812,0.36761710794297353,0.3533604887983707,0.18839103869653767,12.0,16.0,0.278,0.142,0.094,0.063,0.205,0.325,12.0,,37.87,1460.0,2139.0,b
5576,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.491,0.046,0.209,0.048,0.508,0.234,0.111,0.038,0.112,0.816,0.011,0.002,0.08773678963110669,0.3120638085742772,0.31405782652043873,0.2861415752741775,13.0,7.0,0.304,0.181,0.104,0.073,0.148,0.291,12.0,3.8,14.82,2710.0,2009.0,a
5577,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Farm-dependent,0.488,0.035,0.371,0.192,0.489,0.273,0.159,0.48,0.066,0.445,0.008,0.009,0.27108433734939763,0.34437751004016065,0.24497991967871485,0.13955823293172692,15.0,11.0,0.333,,0.103,0.094,,0.283,9.0,,34.0,1849.0,2210.0,b
5578,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.452,0.034,0.322,0.135,0.464,0.276,0.107,0.454,0.031,0.476,0.022,0.022,0.2971887550200803,0.2781124497991968,0.23092369477911648,0.19377510040160642,19.0,7.0,0.32,0.154,0.088,0.058,,0.289,12.0,,28.93,3150.0,2380.0,a
5579,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.511,0.025,0.283,0.19,0.497,0.255,0.182,0.181,0.0,0.8,0.006,0.005,0.171225937183384,0.3880445795339412,0.23809523809523805,0.20263424518743667,17.0,11.0,0.317,,0.118,0.075,,0.36,11.0,,59.11,3710.0,3690.0,b
5580,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.474,0.035,0.257,0.098,0.51,0.249,0.159,0.098,0.022,0.802,0.028,0.007,0.13420787083753785,0.355196770938446,0.29566094853683145,0.21493440968718466,16.0,11.0,0.318,0.238,0.11,0.078,0.144,0.31,10.0,2.41,19.73,1799.0,1630.0,b
5583,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.524,0.029,0.211,0.092,0.458,0.222,0.196,0.057,0.0,0.83,0.093,0.0,0.12082514734774066,0.31728880157170924,0.3398821218074656,0.2220039292730845,14.0,8.0,0.289,0.233,0.102,0.072,0.219,0.321,11.0,,,4760.0,2329.0,a
5586,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.476,0.061,0.158,0.048,0.505,0.221,0.186,0.012,0.013,0.954,0.013,0.006,0.07894736842105263,0.3765182186234818,0.3461538461538462,0.19838056680161945,11.0,11.0,0.334,0.24,0.119,0.069,0.207,0.245,11.0,,13.68,1499.0,1500.0,a
5589,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Mining-dependent,0.547,0.031,0.262,0.168,0.467,0.238,0.168,0.374,0.006,0.589,0.023,0.0,0.2201195219123506,0.31274900398406374,0.24701195219123506,0.2201195219123506,12.0,4.0,0.299,,0.107,,,0.27,10.0,,,,,a
5591,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.346,0.088,0.222,0.076,0.532,0.212,0.166,0.026,0.258,0.686,0.004,0.009,0.16498993963782696,0.4537223340040242,0.22233400402414488,0.15895372233400404,11.0,8.0,0.307,0.196,0.135,0.097,,0.27,13.0,,23.11,6380.0,3220.0,a
5592,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Recreation,0.559,0.035,0.251,0.175,0.478,0.208,0.205,0.038,0.005,0.927,0.006,0.012,0.04577822990844354,0.21668362156663276,0.3346897253306206,0.4028484231943032,9.0,4.0,0.198,,0.065,,,0.184,12.0,,,,829.0,b
5596,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.897,0.057,0.22,0.145,0.454,0.131,0.093,0.189,0.0,0.747,0.038,0.003,0.2,0.5148514851485149,0.26435643564356437,0.020792079207920793,21.0,11.0,0.294,,0.105,,,0.274,10.0,,,,,b
5597,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.376,0.065,0.176,0.054,0.507,0.241,0.154,0.001,0.013,0.963,0.003,0.0,0.21769383697813122,0.41749502982107356,0.2415506958250497,0.12326043737574552,13.0,12.0,0.323,0.268,0.151,0.088,,0.289,13.0,,22.44,2359.0,3560.0,a
5598,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.448,0.057,0.197,0.081,0.502,0.216,0.165,0.04,0.086,0.867,0.0,0.008,0.12688821752265864,0.3887210473313193,0.3071500503524673,0.1772406847935549,11.0,11.0,0.347,0.288,0.122,0.072,0.175,0.305,13.0,3.9,11.3,2129.0,2060.0,a
5601,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.243,0.045,0.214,0.092,0.3,0.132,0.131,0.299,0.092,0.571,0.036,0.016,0.16666666666666663,0.39151873767258377,0.3313609467455621,0.11045364891518736,8.0,4.0,0.235,0.154,0.063,0.103,,0.217,13.0,,26.11,,5359.0,a
5602,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.431,0.077,0.26,0.073,0.515,0.223,0.198,0.015,0.023,0.948,0.0,0.001,0.22791164658634538,0.3995983935742972,0.2459839357429719,0.12650602409638553,12.0,14.0,0.345,0.269,0.124,0.12,,0.376,14.0,,41.93,6900.0,1700.0,b
5604,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Recreation,0.429,0.063,0.211,0.052,0.508,0.225,0.181,0.044,0.098,0.838,0.005,0.004,0.10767696909272184,0.2851445663010967,0.313060817547358,0.29411764705882354,11.0,10.0,0.264,0.206,0.123,0.088,0.191,0.276,13.0,4.18,19.98,2289.0,1330.0,b
5608,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.464,0.069,0.245,0.107,0.504,0.255,0.142,0.012,0.108,0.876,0.001,0.003,0.12487512487512487,0.3876123876123876,0.31468531468531463,0.1728271728271728,8.0,9.0,0.314,,0.117,0.085,,0.292,13.0,,24.49,6019.0,8870.0,b
5611,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.521,0.041,0.14,0.053,0.495,0.226,0.166,0.027,0.004,0.947,0.009,0.0,0.09371884346959124,0.3639082751744766,0.34995014955134596,0.19242273180458627,11.0,9.0,0.363,0.223,0.106,0.065,0.175,0.222,12.0,,16.07,3689.0,2800.0,a
5613,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.504,0.044,0.161,0.065,0.459,0.235,0.168,0.028,0.014,0.872,0.064,0.002,0.13118062563067606,0.4217961654894046,0.3087790110998991,0.13824419778002017,13.0,10.0,0.304,0.209,0.08,0.07,0.308,0.206,12.0,,16.85,1869.0,890.0,a
5614,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.464,0.058,0.445,0.173,0.503,0.266,0.112,0.288,0.042,0.633,0.043,0.003,0.2838773491592482,0.35806132542037583,0.26904055390702275,0.08902077151335311,11.0,4.0,0.288,,0.109,0.065,,0.277,12.0,,34.76,,,a
5616,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.42,0.041,0.118,0.039,0.487,0.21,0.189,0.039,0.027,0.917,0.004,0.008,0.11729019211324569,0.34681496461071787,0.3356926188068756,0.20020222446916075,11.0,13.0,0.34,0.165,0.108,0.061,0.162,0.302,9.0,,18.72,1119.0,1300.0,a
5620,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.47,0.051,0.322,0.143,0.502,0.234,0.222,0.31,0.015,0.65,0.01,0.007,0.22255489021956087,0.3143712574850299,0.31037924151696605,0.15269461077844312,11.0,13.0,0.306,,0.106,0.083,,0.289,9.0,,,4160.0,2070.0,a
5621,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.466,0.067,0.158,0.06,0.504,0.237,0.154,0.023,0.009,0.92,0.034,0.012,0.12763819095477388,0.40201005025125636,0.28743718592964823,0.1829145728643216,12.0,10.0,0.271,0.238,0.106,0.064,0.121,0.284,13.0,1.1099999999999999,13.77,2410.0,2150.0,b
5624,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Recreation,0.449,0.085,0.233,0.118,0.491,0.165,0.252,0.097,0.002,0.864,0.02,0.009,0.07429718875502007,0.3423694779116466,0.39357429718875503,0.1897590361445783,6.0,6.0,0.232,,0.097,0.068,,0.17,10.0,,,1520.0,3079.0,a
5625,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.51,0.065,0.236,0.055,0.513,0.203,0.115,0.036,0.482,0.43,0.003,0.035,0.14944834503510532,0.23370110330992983,0.2948846539618857,0.32196589769307926,14.0,9.0,0.326,0.264,0.124,0.118,0.226,0.264,12.0,29.5,12.11,2269.0,1250.0,a
5632,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.504,0.057,0.17,0.047,0.52,0.25,0.122,0.133,0.262,0.528,0.016,0.046,0.13962635201573254,0.2871189773844641,0.29105211406096365,0.28220255653883974,14.0,8.0,0.313,0.207,0.093,0.09,0.219,0.235,12.0,9.2,7.23,1450.0,1329.0,a
5634,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Mining-dependent,0.53,0.033,0.314,0.172,0.513,0.224,0.194,0.104,0.005,0.88,0.014,0.0,0.17982017982017984,0.3466533466533467,0.3186813186813187,0.15484515484515485,11.0,12.0,0.29,,0.115,0.066,,0.281,10.0,,38.41,3299.0,2809.0,b
5635,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.457,0.052,0.179,0.077,0.507,0.245,0.105,0.158,0.057,0.707,0.014,0.031,0.06256306760847628,0.20787083753784055,0.3713420787083754,0.35822401614530774,14.0,6.0,0.213,0.18,0.045,0.101,0.158,0.178,13.0,4.2,8.88,1070.0,1750.0,b
5637,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Mining-dependent,0.364,0.114,0.26,0.045,0.505,0.21,0.184,0.008,0.002,0.968,0.001,0.002,0.2115768463073852,0.46606786427145713,0.20658682634730538,0.1157684630738523,11.0,13.0,0.354,0.348,0.151,0.071,0.13,0.346,13.0,,22.83,4879.0,1830.0,a
5640,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.464,0.103,0.285,0.076,0.497,0.299,0.113,0.515,0.039,0.305,0.022,0.107,0.2743718592964824,0.22412060301507536,0.3095477386934673,0.19195979899497487,16.0,7.0,0.279,0.136,0.087,0.084,0.17,0.183,10.0,6.6,14.68,1789.0,1559.0,a
5641,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.503,0.068,0.119,0.027,0.499,0.212,0.152,0.09,0.046,0.779,0.002,0.054,0.08249496981891348,0.3179074446680081,0.2776659959758552,0.32193158953722334,10.0,9.0,0.249,0.169,0.077,0.077,0.189,0.24,10.0,3.11,10.16,1649.0,1590.0,b
5642,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Mining-dependent,0.503,0.04,0.272,0.138,0.497,0.28,0.144,0.501,0.043,0.433,0.017,0.017,0.2356435643564357,0.3514851485148515,0.2920792079207921,0.12079207920792082,16.0,10.0,0.304,,0.101,0.101,,0.274,11.0,,26.97,11239.0,3620.0,a
5643,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.505,0.053,0.116,0.041,0.521,0.203,0.186,0.005,0.037,0.931,0.0,0.013,0.09763313609467456,0.38560157790927024,0.2445759368836292,0.27218934911242604,9.0,12.0,0.27,0.203,0.112,0.065,0.159,0.231,14.0,1.5,11.57,1729.0,1450.0,a
